x,y,01:17:C5:97:87:84,01:17:C5:97:44:BE,EE:FA:1C:0E:68:BF,FA:CF:CB:5D:0E:B8,CD:35:23:69:6B:69,FA:C5:13:37:F5:09,F3:B5:8A:4C:AA:CB,E5:6B:13:8B:A7:CD,CB:16:FA:98:34:D7,01:17:C5:38:7C:55,D2:AC:7C:25:36:FA,D3:88:EE:6C:33:17,01:17:C5:97:B5:70,01:17:C5:97:E7:B3,01:17:C5:97:5B:1D,01:17:C5:97:DE:E8,01:17:C5:38:88:EB,01:17:C5:38:82:CB,F0:AB:CE:31:10:B9,01:17:C5:97:1B:44,01:17:C5:97:58:C3,EC:7D:1E:28:F0:06,
-1500,-800,-91,-82,-90,-100,-100,-100,-100,-100,-70,-100,-100,-100,-81,-92,-67,-84,-100,-100,-100,-75,-97,-100,
-1500,-800,-91,-84,-77,-100,-100,-100,-100,-100,-75,-100,-100,-100,-78,-92,-67,-80,-100,-100,-100,-70,-93,-100,
-1500,-800,-91,-84,-77,-100,-100,-100,-100,-100,-75,-100,-100,-100,-78,-92,-67,-80,-100,-100,-100,-70,-93,-100,
-1500,-800,-91,-90,-86,-100,-100,-100,-100,-100,-67,-100,-100,-100,-76,-100,-66,-85,-100,-100,-100,-78,-92,-100,
-1500,-800,-91,-89,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-76,-93,-64,-84,-99,-100,-100,-68,-88,-100,
-1500,-800,-90,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-87,-63,-86,-100,-100,-100,-72,-95,-100,
-1500,-800,-90,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-87,-63,-86,-100,-100,-100,-72,-95,-100,
-1500,-800,-85,-85,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-78,-89,-67,-79,-100,-100,-100,-77,-91,-100,
-1500,-800,-85,-87,-86,-100,-100,-100,-100,-100,-65,-100,-100,-100,-79,-89,-64,-80,-100,-100,-100,-79,-93,-100,
-1500,-800,-86,-84,-76,-100,-100,-100,-100,-100,-66,-100,-100,-100,-79,-89,-67,-73,-96,-100,-100,-70,-90,-100,
-1500,-800,-87,-87,-77,-74,-71,-100,-100,-100,-74,-100,-100,-100,-78,-90,-67,-75,-100,-100,-100,-76,-95,-100,
-1500,-800,-87,-87,-77,-74,-71,-100,-100,-100,-74,-100,-100,-100,-78,-90,-67,-75,-100,-100,-100,-76,-95,-100,
-1500,-800,-90,-87,-73,-100,-66,-100,-100,-100,-100,-100,-100,-100,-75,-89,-72,-73,-100,-100,-100,-74,-89,-100,
-1500,-800,-90,-89,-100,-66,-100,-100,-100,-100,-75,-100,-100,-100,-92,-92,-75,-77,-100,-100,-100,-76,-94,-100,
-1500,-800,-92,-87,-77,-100,-75,-100,-100,-100,-100,-100,-100,-100,-74,-91,-73,-78,-100,-100,-100,-73,-86,-100,
-1500,-800,-88,-88,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-73,-91,-75,-82,-100,-100,-100,-72,-87,-100,
-1500,-800,-88,-88,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-73,-91,-75,-82,-100,-100,-100,-72,-87,-100,
-1500,-800,-87,-87,-100,-69,-100,-100,-100,-100,-74,-100,-100,-100,-76,-88,-72,-84,-100,-100,-100,-74,-97,-100,
-1500,-800,-86,-87,-82,-74,-70,-100,-100,-100,-100,-100,-100,-100,-72,-94,-74,-81,-100,-100,-100,-72,-93,-100,
-1500,-800,-90,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-74,-93,-70,-83,-100,-100,-100,-71,-92,-100,
-1500,-800,-85,-88,-74,-100,-62,-100,-100,-100,-57,-100,-100,-100,-78,-86,-69,-75,-100,-100,-100,-69,-93,-100,
-1500,-800,-79,-83,-100,-60,-57,-100,-100,-100,-60,-100,-100,-100,-80,-83,-63,-74,-93,-100,-100,-82,-93,-100,
-1500,-800,-81,-81,-100,-65,-70,-100,-100,-100,-100,-100,-100,-100,-84,-85,-62,-81,-100,-100,-100,-71,-88,-100,
-1500,-800,-81,-81,-100,-65,-70,-100,-100,-100,-100,-100,-100,-100,-84,-85,-62,-81,-100,-100,-100,-71,-88,-100,
-1500,-800,-81,-83,-77,-100,-100,-100,-100,-100,-64,-100,-100,-100,-80,-87,-68,-79,-95,-100,-100,-70,-88,-100,
-1500,-800,-81,-82,-100,-100,-67,-100,-100,-100,-64,-100,-100,-100,-77,-85,-65,-78,-100,-100,-100,-76,-91,-100,
-1500,-800,-80,-83,-82,-100,-100,-100,-100,-100,-62,-100,-100,-100,-81,-87,-69,-83,-94,-100,-100,-71,-88,-100,
-1500,-800,-81,-85,-74,-63,-100,-100,-100,-100,-66,-100,-100,-100,-87,-84,-66,-80,-98,-100,-100,-73,-88,-100,
-1500,-800,-81,-85,-74,-63,-100,-100,-100,-100,-66,-100,-100,-100,-87,-84,-66,-80,-98,-100,-100,-73,-88,-100,
-1500,-800,-81,-81,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-79,-83,-68,-80,-100,-100,-100,-73,-90,-100,
-1500,-150,-83,-93,-100,-100,-61,-100,-100,-100,-63,-100,-100,-100,-82,-85,-61,-78,-100,-100,-100,-71,-89,-100,
-1500,-150,-81,-84,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-78,-90,-64,-82,-100,-100,-100,-78,-91,-100,
-1500,-150,-82,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-87,-64,-87,-94,-100,-100,-74,-91,-100,
-1500,-150,-81,-82,-66,-55,-62,-100,-100,-100,-100,-100,-100,-100,-77,-88,-62,-77,-100,-100,-100,-71,-87,-100,
-1500,-150,-81,-82,-66,-55,-62,-100,-100,-100,-100,-100,-100,-100,-77,-88,-62,-77,-100,-100,-100,-71,-87,-100,
-1500,-150,-87,-100,-66,-66,-60,-100,-100,-100,-54,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-69,-91,-100,
-1500,-150,-80,-81,-64,-70,-100,-100,-100,-100,-54,-100,-100,-100,-71,-85,-62,-77,-100,-100,-100,-77,-91,-100,
-1500,-150,-80,-81,-64,-70,-100,-100,-100,-100,-54,-100,-100,-100,-71,-85,-62,-77,-100,-100,-100,-77,-91,-100,
-1500,-150,-83,-82,-68,-60,-100,-100,-100,-100,-54,-100,-100,-100,-70,-87,-62,-77,-100,-100,-100,-81,-89,-100,
-1500,-150,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-93,-62,-77,-100,-100,-100,-73,-93,-100,
-1500,-150,-85,-84,-75,-100,-78,-100,-100,-100,-100,-100,-100,-100,-76,-89,-66,-77,-100,-100,-100,-72,-89,-100,
-1500,-150,-85,-86,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-76,-91,-68,-81,-100,-100,-100,-70,-100,-100,
-1500,-150,-85,-86,-68,-100,-68,-100,-100,-100,-73,-100,-100,-100,-78,-88,-66,-82,-100,-100,-100,-75,-87,-100,
-1500,-150,-86,-85,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-92,-64,-78,-100,-100,-100,-73,-93,-100,
-1500,-150,-86,-85,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-92,-64,-78,-100,-100,-100,-73,-93,-100,
-1500,-150,-84,-86,-70,-66,-71,-100,-100,-100,-100,-100,-100,-100,-77,-91,-62,-81,-100,-100,-100,-74,-96,-100,
-1500,-150,-83,-88,-72,-100,-69,-100,-100,-100,-100,-100,-100,-100,-76,-91,-62,-79,-100,-100,-100,-75,-90,-100,
-1500,-150,-82,-85,-71,-100,-72,-100,-100,-100,-80,-100,-100,-100,-75,-100,-61,-79,-100,-100,-100,-73,-87,-100,
-1500,-150,-82,-89,-100,-84,-68,-100,-100,-100,-100,-100,-100,-100,-75,-90,-61,-80,-100,-100,-100,-76,-88,-100,
-1500,-150,-84,-88,-100,-100,-73,-100,-100,-100,-75,-100,-100,-100,-76,-91,-59,-78,-100,-100,-100,-77,-100,-100,
-1500,-150,-81,-82,-70,-70,-68,-100,-100,-100,-77,-100,-100,-100,-78,-94,-61,-79,-100,-100,-100,-78,-87,-100,
-1500,-150,-87,-92,-74,-67,-68,-100,-100,-100,-62,-100,-100,-100,-75,-95,-69,-82,-100,-100,-100,-70,-93,-100,
-1500,-150,-86,-88,-72,-61,-100,-100,-100,-100,-65,-100,-100,-100,-81,-86,-62,-81,-100,-100,-100,-73,-95,-100,
-1500,-150,-86,-87,-72,-100,-64,-100,-100,-100,-65,-97,-100,-100,-74,-93,-68,-79,-99,-100,-100,-68,-92,-100,
-1500,-150,-84,-86,-100,-100,-70,-100,-100,-100,-64,-97,-100,-100,-74,-100,-67,-85,-96,-100,-100,-69,-93,-100,
-1500,-150,-84,-86,-100,-100,-70,-100,-100,-100,-64,-97,-100,-100,-74,-100,-67,-85,-96,-100,-100,-69,-93,-100,
-1500,-150,-86,-87,-100,-61,-66,-100,-100,-100,-68,-100,-100,-100,-74,-91,-65,-83,-100,-100,-100,-69,-94,-100,
-1500,-150,-87,-89,-69,-100,-69,-100,-100,-100,-100,-100,-100,-100,-74,-91,-66,-81,-100,-100,-100,-74,-100,-100,
-1500,-150,-84,-93,-68,-62,-100,-100,-100,-100,-100,-100,-100,-100,-77,-96,-59,-86,-93,-100,-100,-75,-94,-100,
-1500,-150,-90,-86,-68,-56,-100,-100,-100,-100,-100,-100,-100,-100,-72,-93,-63,-80,-100,-96,-100,-77,-90,-100,
-1000,-800,-79,-89,-73,-61,-77,-100,-100,-100,-100,-100,-100,-100,-78,-79,-59,-79,-100,-100,-100,-66,-81,-100,
-1000,-800,-78,-94,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-89,-83,-61,-71,-100,-100,-100,-70,-98,-100,
-1000,-800,-82,-85,-77,-66,-100,-100,-100,-100,-100,-100,-100,-100,-88,-84,-61,-73,-100,-100,-100,-64,-90,-100,
-1000,-800,-81,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-82,-60,-76,-100,-100,-100,-69,-93,-100,
-1000,-800,-80,-84,-72,-100,-100,-100,-100,-100,-65,-100,-100,-100,-77,-84,-60,-78,-100,-100,-100,-68,-94,-100,
-1000,-800,-80,-84,-72,-100,-100,-100,-100,-100,-65,-100,-100,-100,-77,-84,-60,-78,-100,-100,-100,-68,-94,-100,
-1000,-800,-80,-83,-77,-66,-100,-100,-100,-100,-100,-100,-100,-100,-82,-93,-62,-75,-100,-100,-100,-66,-100,-100,
-1000,-800,-80,-84,-80,-62,-64,-100,-100,-100,-100,-100,-100,-100,-80,-86,-61,-74,-100,-100,-100,-64,-100,-100,
-1000,-800,-81,-83,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-78,-81,-62,-73,-100,-100,-100,-68,-97,-100,
-1000,-800,-80,-84,-100,-100,-67,-100,-100,-100,-72,-100,-100,-100,-83,-85,-63,-74,-100,-100,-100,-71,-93,-100,
-1000,-800,-89,-87,-100,-61,-68,-100,-100,-100,-67,-100,-100,-100,-81,-86,-67,-80,-100,-100,-100,-66,-100,-100,
-1000,-800,-88,-86,-74,-60,-100,-100,-100,-100,-68,-100,-100,-100,-78,-87,-67,-82,-100,-100,-100,-68,-93,-100,
-1000,-800,-87,-84,-73,-56,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-64,-83,-100,-100,-100,-69,-97,-100,
-1000,-800,-87,-86,-75,-100,-100,-100,-100,-100,-63,-100,-100,-100,-81,-88,-63,-78,-100,-100,-100,-69,-92,-100,
-1000,-800,-87,-86,-75,-100,-100,-100,-100,-100,-63,-100,-100,-100,-81,-88,-63,-78,-100,-100,-100,-69,-92,-100,
-1000,-800,-87,-96,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-81,-86,-66,-82,-100,-100,-100,-67,-93,-100,
-1000,-800,-86,-97,-77,-100,-61,-100,-100,-100,-61,-100,-100,-100,-84,-87,-62,-82,-100,-99,-100,-64,-100,-100,
-1000,-800,-87,-100,-78,-100,-100,-100,-100,-100,-67,-100,-100,-100,-78,-85,-61,-77,-100,-100,-100,-68,-94,-100,
-1000,-800,-87,-85,-100,-56,-61,-100,-100,-100,-60,-100,-100,-100,-84,-85,-63,-82,-100,-100,-100,-65,-92,-100,
-1000,-800,-88,-96,-100,-57,-100,-100,-100,-100,-66,-100,-100,-100,-81,-87,-63,-82,-100,-95,-100,-66,-96,-100,
-1000,-800,-88,-88,-100,-62,-60,-100,-100,-100,-100,-100,-100,-100,-80,-85,-61,-81,-100,-100,-100,-71,-100,-100,
-1000,-800,-85,-85,-100,-63,-56,-100,-100,-100,-63,-100,-100,-100,-80,-86,-65,-78,-100,-100,-100,-75,-92,-100,
-1000,-800,-84,-87,-70,-100,-57,-100,-100,-100,-100,-100,-100,-100,-80,-86,-65,-75,-100,-100,-100,-73,-91,-100,
-1000,-800,-84,-87,-70,-100,-57,-100,-100,-100,-100,-100,-100,-100,-80,-86,-65,-75,-100,-100,-100,-73,-91,-100,
-1000,-800,-84,-87,-66,-56,-60,-100,-100,-100,-60,-100,-100,-100,-77,-84,-60,-79,-100,-100,-100,-75,-92,-100,
-1000,-800,-90,-86,-71,-55,-100,-100,-100,-100,-68,-100,-100,-100,-78,-85,-57,-75,-100,-100,-100,-82,-98,-100,
-1000,-800,-88,-88,-73,-54,-59,-100,-100,-100,-100,-100,-100,-100,-77,-86,-57,-74,-100,-95,-100,-76,-92,-100,
-1000,-800,-86,-93,-73,-57,-100,-100,-100,-100,-100,-100,-100,-100,-77,-84,-58,-77,-100,-100,-100,-74,-91,-100,
-1000,-800,-86,-93,-73,-57,-100,-100,-100,-100,-100,-100,-100,-100,-77,-84,-58,-77,-100,-100,-100,-74,-91,-100,
-1000,-800,-87,-88,-69,-58,-100,-100,-100,-100,-100,-100,-100,-100,-80,-87,-57,-78,-100,-100,-100,-75,-91,-100,
-1180,-150,-84,-85,-70,-55,-58,-100,-100,-100,-100,-100,-100,-100,-71,-86,-60,-85,-100,-100,-100,-80,-88,-100,
-1180,-150,-85,-79,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-72,-90,-57,-82,-100,-100,-100,-76,-86,-100,
-1180,-150,-88,-82,-63,-100,-54,-100,-100,-100,-100,-97,-100,-100,-73,-83,-53,-85,-100,-100,-100,-72,-85,-100,
-1180,-150,-88,-83,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-73,-87,-54,-84,-100,-100,-100,-76,-88,-100,
-1180,-150,-86,-86,-66,-58,-100,-100,-100,-100,-56,-100,-100,-100,-70,-90,-54,-80,-100,-100,-100,-73,-89,-100,
-1180,-150,-86,-86,-66,-58,-100,-100,-100,-100,-56,-100,-100,-100,-70,-90,-54,-80,-100,-100,-100,-73,-89,-100,
-1180,-150,-88,-84,-100,-52,-55,-100,-100,-100,-55,-100,-100,-100,-71,-84,-54,-82,-100,-100,-100,-76,-88,-100,
-1180,-150,-84,-84,-61,-100,-53,-100,-100,-100,-100,-100,-100,-100,-73,-84,-57,-91,-100,-100,-100,-72,-92,-100,
-1180,-150,-82,-82,-67,-50,-100,-100,-100,-100,-100,-100,-100,-100,-72,-86,-55,-77,-100,-100,-100,-70,-90,-100,
-1180,-150,-86,-91,-100,-50,-66,-100,-100,-100,-54,-100,-100,-100,-74,-83,-54,-77,-100,-100,-100,-74,-92,-100,
-1180,-150,-84,-86,-100,-53,-54,-100,-100,-100,-59,-93,-100,-100,-71,-94,-53,-81,-100,-100,-100,-76,-90,-100,
-1180,-150,-89,-87,-62,-100,-100,-100,-100,-100,-58,-100,-100,-100,-70,-87,-53,-74,-96,-94,-100,-78,-100,-100,
-1180,-150,-86,-81,-100,-100,-100,-100,-100,-100,-53,-97,-100,-100,-70,-85,-55,-74,-100,-100,-100,-79,-97,-100,
-1180,-150,-90,-89,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-70,-88,-55,-75,-100,-100,-100,-77,-94,-100,
-1180,-150,-88,-84,-62,-53,-100,-100,-100,-100,-62,-96,-100,-100,-71,-87,-57,-76,-100,-98,-100,-78,-91,-100,
-1180,-150,-88,-84,-59,-100,-100,-100,-100,-100,-54,-100,-100,-100,-69,-85,-56,-77,-100,-98,-100,-82,-95,-100,
-1180,-150,-88,-84,-59,-100,-100,-100,-100,-100,-54,-100,-100,-100,-69,-85,-56,-77,-100,-98,-100,-82,-95,-100,
-1180,-150,-85,-82,-59,-100,-50,-100,-100,-100,-64,-100,-100,-100,-70,-86,-58,-76,-100,-96,-100,-73,-95,-100,
-1180,-150,-90,-89,-60,-55,-48,-100,-100,-100,-100,-100,-100,-100,-71,-87,-58,-79,-100,-92,-100,-74,-90,-100,
-1180,-150,-87,-85,-62,-53,-100,-100,-100,-100,-100,-100,-100,-100,-70,-85,-56,-75,-100,-96,-100,-73,-96,-100,
-1180,-150,-81,-88,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-73,-88,-67,-83,-100,-100,-100,-72,-87,-100,
-1180,-150,-76,-85,-73,-100,-100,-100,-100,-100,-68,-100,-100,-100,-73,-87,-67,-88,-100,-100,-100,-71,-91,-100,
-1180,-150,-84,-86,-70,-100,-52,-100,-100,-100,-74,-100,-100,-100,-75,-88,-64,-78,-100,-100,-100,-68,-88,-100,
-1180,-150,-87,-83,-100,-66,-100,-100,-100,-100,-62,-100,-100,-100,-74,-87,-61,-76,-100,-100,-100,-72,-88,-100,
-1180,-150,-88,-84,-72,-100,-100,-100,-100,-100,-65,-100,-100,-100,-71,-90,-71,-76,-100,-100,-100,-67,-90,-100,
-1180,-150,-88,-84,-72,-100,-100,-100,-100,-100,-65,-100,-100,-100,-71,-90,-71,-76,-100,-100,-100,-67,-90,-100,
-1180,-150,-85,-87,-100,-100,-57,-100,-100,-100,-65,-100,-100,-100,-72,-100,-70,-74,-100,-100,-100,-70,-90,-100,
-1180,-150,-77,-86,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-90,-70,-89,-100,-100,-100,-71,-92,-100,
-1180,-150,-74,-88,-100,-73,-62,-100,-100,-100,-100,-95,-100,-100,-74,-96,-65,-88,-100,-100,-100,-71,-88,-100,
-1180,-150,-88,-84,-90,-65,-86,-100,-100,-100,-61,-100,-100,-100,-75,-92,-66,-78,-100,-100,-100,-71,-86,-100,
-810,-120,-74,-84,-100,-71,-72,-100,-100,-100,-74,-100,-100,-100,-80,-87,-61,-80,-100,-100,-100,-69,-82,-100,
-810,-120,-76,-85,-92,-70,-66,-100,-100,-100,-100,-100,-100,-100,-79,-82,-61,-87,-100,-100,-100,-73,-88,-100,
-810,-120,-73,-86,-100,-74,-64,-100,-100,-100,-71,-100,-100,-100,-83,-85,-62,-81,-100,-100,-100,-73,-92,-100,
-810,-120,-76,-90,-81,-76,-100,-100,-100,-100,-70,-100,-100,-100,-81,-86,-61,-77,-100,-100,-100,-72,-83,-100,
-810,-120,-75,-83,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-78,-84,-61,-80,-100,-100,-100,-74,-85,-100,
-810,-120,-75,-83,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-78,-84,-61,-80,-100,-100,-100,-74,-85,-100,
-810,-120,-75,-88,-77,-100,-74,-100,-100,-100,-65,-100,-100,-100,-84,-82,-63,-83,-100,-100,-100,-69,-82,-100,
-810,-120,-73,-87,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-87,-83,-64,-78,-100,-100,-100,-70,-82,-100,
-810,-120,-75,-88,-100,-100,-70,-100,-100,-100,-72,-100,-100,-100,-77,-82,-63,-83,-100,-100,-100,-70,-84,-100,
-810,-120,-75,-90,-82,-100,-70,-100,-100,-100,-66,-100,-100,-100,-82,-80,-60,-90,-100,-100,-100,-71,-86,-100,
-810,-120,-66,-88,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-74,-90,-73,-87,-100,-100,-100,-100,-75,-100,
-810,-120,-64,-89,-76,-68,-100,-100,-100,-100,-82,-100,-100,-100,-84,-87,-76,-85,-100,-100,-100,-73,-78,-100,
-810,-120,-66,-90,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-74,-80,-76,-82,-100,-100,-97,-79,-76,-100,
-810,-120,-66,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-82,-71,-86,-100,-100,-100,-74,-84,-100,
-810,-120,-71,-90,-100,-73,-100,-100,-100,-100,-78,-100,-100,-100,-77,-80,-73,-78,-100,-100,-100,-80,-83,-100,
-810,-120,-72,-90,-100,-72,-100,-100,-100,-100,-79,-100,-100,-100,-74,-80,-72,-82,-100,-100,-100,-75,-74,-100,
-810,-120,-69,-87,-85,-73,-100,-100,-100,-100,-78,-100,-100,-100,-77,-81,-75,-83,-100,-100,-100,-81,-73,-100,
-810,-120,-69,-87,-85,-73,-100,-100,-100,-100,-78,-100,-100,-100,-77,-81,-75,-83,-100,-100,-100,-81,-73,-100,
-810,-120,-68,-90,-82,-76,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-75,-84,-100,-100,-100,-77,-81,-100,
-810,-120,-66,-82,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-78,-80,-73,-82,-100,-100,-100,-77,-81,-96,
-810,-120,-75,-90,-76,-76,-100,-100,-100,-100,-63,-100,-100,-100,-78,-88,-64,-85,-100,-100,-100,-79,-77,-100,
-810,-120,-73,-89,-100,-78,-70,-100,-100,-100,-64,-100,-100,-100,-84,-89,-67,-85,-100,-100,-100,-73,-85,-100,
-810,-120,-69,-87,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-83,-89,-65,-79,-100,-100,-93,-69,-78,-100,
-810,-120,-69,-87,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-83,-89,-65,-79,-100,-100,-93,-69,-78,-100,
-810,-120,-69,-89,-73,-77,-77,-100,-100,-100,-64,-100,-100,-100,-79,-84,-64,-81,-100,-100,-100,-68,-80,-100,
-810,-120,-68,-91,-76,-67,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-63,-80,-100,-100,-100,-67,-82,-100,
-810,-120,-66,-94,-77,-100,-70,-100,-100,-100,-100,-100,-100,-100,-83,-86,-63,-78,-100,-100,-100,-66,-77,-100,
-810,-120,-67,-84,-100,-62,-69,-100,-100,-100,-100,-100,-100,-100,-84,-86,-63,-80,-100,-100,-100,-67,-84,-100,
-810,-120,-68,-85,-70,-66,-66,-100,-100,-100,-63,-100,-100,-100,-81,-88,-63,-79,-100,-100,-100,-67,-79,-100,
-810,-120,-68,-86,-100,-100,-73,-100,-100,-100,-65,-100,-100,-100,-80,-91,-62,-79,-100,-100,-100,-70,-82,-100,
-460,-150,-72,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-72,-86,-100,-100,-100,-79,-85,-100,
-460,-150,-72,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-72,-86,-100,-100,-100,-79,-85,-100,
-460,-150,-66,-79,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-82,-77,-100,-100,-100,-75,-81,-100,
-460,-150,-68,-81,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-82,-79,-90,-100,-100,-100,-74,-86,-100,
-460,-150,-65,-80,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-79,-87,-78,-77,-100,-100,-100,-78,-85,-100,
-460,-150,-64,-80,-85,-100,-100,-100,-100,-100,-73,-100,-100,-100,-82,-87,-83,-79,-100,-100,-100,-79,-86,-100,
-460,-150,-64,-80,-85,-100,-100,-100,-100,-100,-73,-100,-100,-100,-82,-87,-83,-79,-100,-100,-100,-79,-86,-100,
-460,-150,-64,-82,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-83,-82,-75,-89,-100,-100,-100,-79,-82,-100,
-460,-150,-68,-82,-100,-73,-78,-100,-100,-100,-73,-100,-100,-100,-80,-85,-80,-81,-100,-100,-100,-74,-79,-100,
-460,-150,-66,-82,-100,-73,-79,-100,-100,-100,-100,-100,-100,-100,-82,-85,-80,-79,-100,-100,-100,-76,-86,-100,
-460,-150,-69,-78,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-73,-94,-79,-98,-100,-100,-93,-77,-74,-100,
-460,-150,-69,-78,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-73,-94,-79,-98,-100,-100,-93,-77,-74,-100,
-460,-150,-69,-79,-85,-100,-100,-100,-100,-100,-75,-100,-100,-100,-72,-91,-79,-95,-100,-100,-100,-76,-73,-100,
-460,-150,-69,-81,-100,-83,-80,-100,-100,-100,-100,-100,-100,-100,-74,-95,-73,-93,-100,-100,-100,-74,-73,-100,
-460,-150,-68,-86,-100,-79,-75,-100,-100,-100,-100,-100,-100,-100,-73,-93,-75,-89,-100,-100,-100,-76,-74,-100,
-460,-150,-66,-86,-100,-100,-75,-100,-100,-100,-83,-100,-100,-100,-74,-87,-77,-90,-100,-100,-100,-74,-76,-100,
-460,-150,-69,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-91,-71,-88,-100,-100,-100,-75,-80,-100,
-460,-150,-69,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-91,-71,-88,-100,-100,-100,-75,-80,-100,
-460,-150,-79,-81,-100,-100,-79,-100,-100,-100,-76,-100,-100,-100,-80,-92,-75,-88,-100,-100,-100,-77,-78,-100,
-460,-150,-75,-88,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-74,-93,-76,-87,-100,-100,-100,-76,-86,-100,
-460,-150,-76,-91,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-74,-86,-79,-84,-100,-100,-100,-71,-84,-100,
-460,-150,-73,-87,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-72,-81,-75,-90,-100,-100,-100,-70,-81,-100,
-460,-150,-73,-88,-83,-100,-78,-100,-100,-100,-77,-100,-100,-100,-71,-85,-77,-81,-100,-100,-100,-72,-81,-100,
-460,-150,-73,-88,-83,-100,-78,-100,-100,-100,-77,-100,-100,-100,-71,-85,-77,-81,-100,-100,-100,-72,-81,-100,
